CHILC2,HHD9,LASTGIFT,AVGGIFT,RFA_2F,ODATEW_YR,ODATEW_MM,MINRDATE_YR,TARGET_D,TARGET_B
16,2,11.0,9.777777778,3,91,1,91,0.0,0
17,8,16.0,10.66666667,1,94,1,93,0.0,0
29,1,6.0,14.5,2,94,1,94,0.0,0
17,5,22.0,23.16666667,2,91,1,91,0.0,0
9,4,25.0,21.66666667,1,86,1,94,0.0,0
18,12,20.0,20.0,1,94,1,95,0.0,0
14,4,24.0,12.66666667,1,88,1,89,0.0,0
17,7,5.0,4.75,4,90,1,94,0.0,0
23,23,10.0,8.166666667,2,87,1,87,0.0,0
16,2,10.0,6.6,1,86,1,87,0.0,0
18,6,20.0,14.5,1,91,1,91,0.0,0
17,3,20.0,20.0,1,96,1,95,0.0,0
18,8,30.0,11.0,1,94,1,93,0.0,0
14,4,20.0,12.5,1,95,1,94,20.0,1
14,18,6.0,2.02631579,3,87,1,92,0.0,0
18,7,50.0,28.0,1,92,1,93,0.0,0
16,10,20.0,20.0,1,96,1,96,0.0,0
16,2,10.0,8.941176471,1,88,1,95,0.0,0
16,6,13.0,11.2,3,94,1,94,0.0,0
13,4,10.0,10.0,3,95,1,95,0.0,0
16,3,18.0,8.615384615,1,86,1,87,0.0,0
15,3,5.0,5.833333333,3,97,1,90,5.0,1
13,6,15.0,12.5,1,94,1,94,0.0,0
20,4,4.0,4.535714286,4,91,1,95,0.0,0
15,4,5.0,2.3515625,3,86,1,87,0.0,0
19,9,20.0,12.3,3,89,1,90,0.0,0
20,14,16.0,11.45454546,2,89,1,95,0.0,0
18,2,6.0,8.0,3,95,1,95,0.0,0
14,7,20.0,8.4,1,92,1,92,0.0,0
16,7,20.0,20.0,1,95,1,95,0.0,0
16,8,45.0,20.33333333,1,93,1,93,0.0,0
0,0,10.0,9.80952381,1,86,1,91,0.0,0
15,4,17.0,11.625,1,88,1,88,0.0,0
11,8,7.0,4.733333333,3,90,1,91,0.0,0
15,12,15.0,10.0,1,95,1,94,0.0,0
18,9,25.0,25.0,1,96,1,96,0.0,0
11,5,20.0,15.42857143,1,92,1,92,0.0,0
15,3,10.0,9.578947368,2,90,1,90,0.0,0
13,4,18.0,10.77777778,3,92,1,92,0.0,0
19,9,2.0,2.764705882,4,88,1,96,3.0,1
18,11,15.0,11.6,2,94,1,95,0.0,0
13,7,50.0,45.0,2,95,1,94,0.0,0
15,5,31.0,18.0,3,87,1,87,20.0,1
18,6,23.0,23.0,1,96,1,96,0.0,0
20,5,0.0,10.37931035,3,86,1,96,0.0,0
13,5,25.0,17.0,2,95,1,94,0.0,0
14,2,12.0,10.66666667,4,94,1,94,0.0,0
17,7,10.0,10.0,1,86,1,90,0.0,0
14,10,19.0,14.25,3,93,1,93,0.0,0
15,6,20.0,11.2,1,92,1,92,0.0,0
18,6,6.0,6.5,4,95,1,95,0.0,0
16,9,20.0,8.888888889,1,91,1,92,0.0,0
17,7,14.0,12.11111111,1,89,1,93,0.0,0
13,7,30.0,26.83333333,3,95,1,95,0.0,0
12,4,15.0,12.81481482,1,87,1,87,0.0,0
12,6,25.0,15.0,1,91,1,92,0.0,0
19,4,15.0,11.71428571,1,86,1,93,0.0,0
12,2,10.0,7.16,1,89,1,89,0.0,0
22,4,25.0,18.33333333,2,95,1,94,0.0,0
14,3,20.0,20.0,1,95,1,95,0.0,0
17,5,15.0,7.461538462,1,90,1,92,0.0,0
18,6,20.0,7.727391304,1,86,1,87,0.0,0
17,7,20.0,20.0,1,95,1,95,0.0,0
20,4,15.0,15.0,1,95,1,95,0.0,0
16,5,12.0,11.69230769,4,92,1,92,0.0,0
18,6,10.0,8.444444444,3,88,1,88,0.0,0
14,9,14.0,11.33333333,3,95,1,95,0.0,0
16,8,15.0,15.0,1,96,1,96,0.0,0
17,13,16.0,12.66666667,1,92,1,92,0.0,0
17,4,20.0,15.0,1,94,1,94,0.0,0
11,3,7.0,5.52,4,90,1,95,0.0,0
13,4,12.0,9.0,4,92,1,92,0.0,0
21,9,20.0,15.0,1,95,1,95,0.0,0
15,7,15.0,13.4,2,93,1,93,0.0,0
15,4,25.0,20.0,1,88,1,93,0.0,0
14,3,30.0,27.5,1,94,1,94,0.0,0
17,7,5.0,5.076923077,3,86,1,86,0.0,0
17,4,5.0,7.166666667,1,94,1,96,0.0,0
11,3,25.0,25.0,1,95,1,95,0.0,0
19,2,20.0,15.0,2,95,1,95,0.0,0
15,3,15.0,12.83333333,1,91,1,91,0.0,0
17,3,4.0,6.125,3,92,1,96,0.0,0
17,4,15.0,10.0,2,95,1,95,0.0,0
13,3,20.0,20.0,1,91,1,95,0.0,0
8,1,25.0,17.66666667,1,93,1,93,0.0,0
16,13,6.0,5.75,3,86,1,87,0.0,0
13,4,11.0,11.0,3,95,1,94,0.0,0
17,6,16.0,13.0,1,92,1,92,0.0,0
26,4,17.0,11.5,1,90,1,90,0.0,0
19,8,10.0,9.0,4,93,1,93,0.0,0
17,6,20.0,17.5,1,95,1,94,0.0,0
18,2,20.0,20.0,1,96,1,95,0.0,0
13,2,20.0,9.166666667,2,94,1,93,0.0,0
20,10,6.0,7.777777778,2,90,1,92,0.0,0
15,9,10.0,8.75,3,94,1,93,0.0,0
17,6,15.0,13.0,1,91,1,91,0.0,0
11,3,20.0,13.6,2,91,1,92,0.0,0
22,7,9.0,6.8,3,86,1,91,0.0,0
20,9,6.0,10.5,2,96,1,96,0.0,0
13,4,10.0,11.41666667,1,90,1,91,0.0,0
15,4,25.0,16.75,3,95,1,95,0.0,0
16,5,10.0,10.0952381,3,86,1,93,0.0,0
15,5,20.0,10.66666667,2,91,1,93,0.0,0
12,2,20.0,12.22222222,1,86,1,92,0.0,0
12,2,12.0,8.0,1,86,1,87,10.0,1
20,4,20.0,10.5,1,91,1,91,0.0,0
18,4,30.0,27.5,1,95,1,94,0.0,0
21,9,20.0,15.0,1,92,1,94,0.0,0
13,7,1.5,2.637931034,3,88,1,95,0.0,0
14,3,25.0,13.66666667,1,93,1,93,0.0,0
15,13,25.0,25.0,1,95,1,95,0.0,0
16,6,20.0,10.57142857,1,90,1,91,0.0,0
19,13,13.0,9.461538462,1,86,1,92,0.0,0
25,4,16.0,9.777777778,1,92,1,92,0.0,0
14,4,20.0,15.0,2,96,1,96,0.0,0
13,2,15.0,10.0,1,88,1,92,0.0,0
17,6,8.0,6.636363636,3,92,1,94,0.0,0
13,2,15.0,10.0,1,94,1,94,0.0,0
17,12,20.0,6.9375,4,87,1,91,0.0,0
16,8,15.0,15.0,1,96,1,95,0.0,0
18,4,26.0,16.5,2,90,1,90,50.0,1
15,3,25.0,25.0,1,96,1,95,0.0,0
11,29,20.0,14.0,1,92,1,94,0.0,0
16,2,20.0,6.166666667,2,90,1,95,0.0,0
15,1,10.0,9.384615385,3,88,1,90,0.0,0
14,6,20.0,15.0,1,89,1,90,0.0,0
18,10,15.0,11.0,1,92,1,92,0.0,0
19,9,25.0,15.77777778,1,86,1,87,0.0,0
15,3,10.0,9.8,1,86,1,90,0.0,0
11,5,15.0,15.0,1,96,1,96,0.0,0
15,5,22.0,13.2,2,90,1,91,0.0,0
20,13,10.0,5.777777778,2,86,1,88,0.0,0
15,6,25.0,25.0,1,96,1,95,0.0,0
17,3,15.0,16.42857143,1,90,1,91,0.0,0
13,3,15.0,10.33333333,1,92,1,92,0.0,0
20,3,20.0,16.0,1,92,1,93,0.0,0
18,7,20.0,13.55555556,2,90,1,93,0.0,0
17,15,10.0,6.75,3,95,1,95,0.0,0
18,2,10.0,12.5,2,94,1,94,0.0,0
18,4,10.0,6.25,1,86,1,87,0.0,0
21,2,25.0,25.0,2,96,1,96,0.0,0
14,5,25.0,25.0,1,96,1,96,0.0,0
19,3,10.0,7.333333333,4,90,1,95,0.0,0
18,9,20.0,9.142857143,1,88,1,89,25.0,1
15,4,12.0,13.68181818,2,86,1,87,0.0,0
11,6,16.0,13.0,2,95,1,95,0.0,0
11,3,25.0,25.0,2,95,1,96,0.0,0
14,6,10.0,5.25,2,90,1,94,0.0,0
13,3,20.0,20.0,1,95,1,95,0.0,0
14,2,25.0,25.0,1,96,1,95,0.0,0
16,5,5.0,5.181818182,4,94,1,94,0.0,0
14,2,15.0,9.8,1,90,1,90,0.0,0
14,8,5.0,6.387096774,4,90,1,94,0.0,0
16,6,10.0,11.6,2,86,1,95,0.0,0
0,0,14.0,8.454545455,2,86,1,89,0.0,0
17,19,7.0,6.428571429,4,91,1,91,0.0,0
13,1,15.0,10.11111111,1,88,1,92,0.0,0
16,6,21.0,17.62,1,86,1,90,0.0,0
19,3,5.0,3.806451613,4,89,1,92,0.0,0
19,8,20.0,14.66666667,2,92,1,92,0.0,0
14,8,7.0,6.8,4,94,1,95,0.0,0
17,10,7.0,11.19354839,3,89,1,95,0.0,0
20,9,10.0,8.125,1,86,1,88,0.0,0
17,7,15.0,15.0,1,92,1,94,0.0,0
17,4,30.0,10.5,1,91,1,91,0.0,0
15,2,20.0,16.45454546,1,88,1,88,0.0,0
18,4,30.0,23.75,2,94,1,94,0.0,0
16,3,20.0,10.87878788,4,91,1,92,0.0,0
12,4,12.0,6.785714286,1,86,1,88,0.0,0
18,9,15.0,10.83333333,2,92,1,92,0.0,0
13,3,17.0,12.33333333,1,92,1,92,0.0,0
17,2,15.0,15.0,1,96,1,96,0.0,0
0,0,15.0,15.0,1,96,1,96,21.0,1
18,12,5.0,6.375,3,94,1,94,0.0,0
17,4,3.0,2.913043478,4,88,1,91,0.0,0
10,9,25.0,25.0,1,95,1,95,0.0,0
23,3,20.0,9.5,2,93,1,93,0.0,0
14,11,15.0,12.5,1,94,1,94,0.0,0
17,6,10.0,9.553,2,86,1,89,0.0,0
14,9,25.0,14.53846154,4,87,1,92,0.0,0
18,8,25.0,13.2,3,90,1,93,0.0,0
15,8,15.0,9.5,2,90,1,90,0.0,0
17,4,7.0,7.926829268,4,86,1,95,0.0,0
16,8,20.0,20.0,1,96,1,96,0.0,0
17,7,50.0,22.09090909,2,86,1,87,0.0,0
12,11,20.0,11.25,1,93,1,93,0.0,0
10,4,3.0,2.52,4,92,1,95,0.0,0
18,2,50.0,28.125,1,86,1,88,0.0,0
20,3,20.0,15.11111111,2,86,1,88,0.0,0
17,5,12.0,8.941176471,3,86,1,87,12.0,1
19,5,15.0,15.0,1,95,1,95,0.0,0
24,5,16.0,13.0,1,95,1,95,0.0,0
20,6,20.0,20.0,1,96,1,95,0.0,0
18,0,25.0,26.08695652,2,86,1,91,0.0,0
16,9,6.0,4.5,4,92,1,92,7.0,1
18,11,25.0,17.42857143,1,91,1,92,0.0,0
11,6,100.0,87.5,1,94,1,93,0.0,0
19,8,15.0,9.5,4,92,1,93,0.0,0
17,4,15.0,13.85714286,1,91,1,91,0.0,0
20,4,15.0,11.1,2,90,1,91,0.0,0
16,8,20.0,12.5,2,95,1,95,0.0,0
16,6,20.0,17.0,3,92,1,93,0.0,0
15,11,15.0,14.33333333,1,91,1,91,0.0,0
16,4,15.0,18.57142857,1,86,1,87,0.0,0
22,10,30.0,30.0,1,93,1,95,0.0,0
16,10,9.0,6.545454545,2,86,1,87,0.0,0
21,6,20.0,20.0,1,95,1,95,0.0,0
19,11,15.0,9.666666667,1,92,1,92,0.0,0
17,5,3.0,4.3,4,94,1,95,0.0,0
22,12,15.0,15.0,1,96,1,95,0.0,0
15,4,50.0,33.33333333,3,95,1,95,0.0,0
14,6,10.0,10.46666667,2,87,1,87,0.0,0
15,9,6.0,9.0,3,88,1,91,10.0,1
17,9,20.0,13.33333333,2,95,1,95,0.0,0
18,10,53.0,53.0,1,96,1,96,0.0,0
19,1,15.0,15.0,1,95,1,95,0.0,0
18,2,100.0,100.0,1,96,1,95,0.0,0
17,5,25.0,23.33333333,2,89,1,90,0.0,0
14,4,6.0,10.5,3,89,1,89,0.0,0
16,5,30.0,22.5,2,92,1,92,0.0,0
19,3,6.0,9.6,4,95,1,96,10.0,1
20,3,20.0,20.0,1,96,1,96,0.0,0
15,3,11.0,11.0,3,95,1,95,0.0,0
11,4,10.0,7.333333333,3,95,1,95,0.0,0
18,3,25.0,23.33333333,1,88,1,88,0.0,0
16,4,20.0,20.0,1,96,1,95,0.0,0
16,7,12.0,7.266666667,1,91,1,92,0.0,0
20,3,5.0,5.954545455,3,86,1,89,9.0,1
19,17,20.0,15.0,2,95,1,95,0.0,0
17,6,25.0,24.28571429,2,90,1,92,25.0,1
17,5,5.0,6.666666667,3,95,1,96,0.0,0
20,7,19.0,12.75,1,90,1,90,0.0,0
17,13,5.0,8.071428571,4,86,1,88,0.0,0
24,4,25.0,14.2,1,90,1,92,0.0,0
14,3,15.0,13.8,1,90,1,90,0.0,0
13,2,15.0,15.0,1,95,1,95,0.0,0
17,6,16.0,12.75,1,86,1,87,0.0,0
18,4,18.0,11.16666667,1,92,1,92,0.0,0
24,5,23.0,23.0,1,96,1,96,0.0,0
14,2,15.0,13.5,2,94,1,94,0.0,0
15,2,5.0,6.384615385,3,90,1,96,0.0,0
16,3,15.0,15.0,1,96,1,95,0.0,0
14,4,15.0,10.33333333,2,95,1,94,0.0,0
12,7,20.0,11.25,1,86,1,88,0.0,0
18,10,15.0,9.4,2,93,1,93,0.0,0
15,7,25.0,22.66666667,3,94,1,94,0.0,0
17,7,15.0,13.19444444,1,87,1,89,0.0,0
19,7,13.0,9.043478261,4,90,1,90,0.0,0
16,23,19.0,17.0,1,94,1,93,0.0,0
19,5,10.0,5.423076923,2,86,1,90,0.0,0
16,9,15.0,15.0,1,96,1,96,0.0,0
16,4,40.0,10.40740741,4,88,1,90,50.0,1
17,3,5.0,5.25,4,91,1,96,0.0,0
19,5,25.0,25.0,2,95,1,95,0.0,0
17,8,1.0,5.722222222,4,89,1,95,0.0,0
15,2,10.0,7.833333333,2,88,1,88,0.0,0
14,3,15.0,8.909090909,3,86,1,90,0.0,0
18,6,10.0,7.153846154,4,86,1,95,0.0,0
21,5,20.0,17.4,1,92,1,93,0.0,0
14,12,17.0,13.66666667,1,90,1,94,0.0,0
13,11,25.0,11.0,1,91,1,91,0.0,0
20,5,15.0,14.85714286,1,89,1,89,0.0,0
16,4,15.0,12.5,2,96,1,96,0.0,0
14,3,15.0,15.0,1,96,1,96,0.0,0
12,2,25.0,25.0,2,96,1,96,0.0,0
15,6,10.0,8.0,3,95,1,95,0.0,0
18,2,5.0,5.555555556,3,86,1,89,0.0,0
21,1,15.0,15.83333333,2,93,1,93,0.0,0
13,3,3.0,13.5,4,91,1,96,0.0,0
19,3,23.0,19.25,2,94,1,94,25.0,1
17,6,6.0,6.2,4,92,1,95,0.0,0
16,4,15.45,7.98625,1,90,1,94,0.0,0
17,4,15.0,10.0,1,95,1,95,0.0,0
16,5,25.0,22.5,1,94,1,93,0.0,0
18,10,3.0,3.903225806,3,86,1,93,0.0,0
15,2,20.0,9.615384615,1,89,1,89,0.0,0
15,4,23.0,23.0,1,96,1,96,0.0,0
15,4,20.0,12.5,4,95,1,95,0.0,0
19,13,18.0,12.8,2,94,1,93,0.0,0
18,5,15.0,12.5,1,94,1,94,0.0,0
11,6,15.0,12.16666667,1,88,1,89,0.0,0
18,3,7.0,5.3,4,94,1,94,11.0,1
15,6,25.0,25.0,1,96,1,96,0.0,0
16,13,40.0,18.125,1,86,1,87,0.0,0
16,7,15.0,14.0,1,95,1,94,0.0,0
23,6,15.0,10.66666667,1,91,1,93,0.0,0
13,3,10.0,7.315789474,1,86,1,89,0.0,0
14,1,5.0,18.6,4,94,1,96,10.0,1
17,1,25.0,15.0,1,94,1,94,0.0,0
19,2,20.0,10.4,1,93,1,93,0.0,0
21,7,15.0,15.0,1,96,1,96,0.0,0
20,3,16.0,13.0,1,95,1,95,0.0,0
20,7,15.0,9.0,1,91,1,93,0.0,0
17,1,10.0,8.5,2,89,1,93,0.0,0
14,4,5.0,5.0,4,94,1,94,5.0,1
17,8,20.0,20.0,1,96,1,95,0.0,0
13,11,15.0,11.33333333,2,92,1,92,0.0,0
17,4,30.0,30.0,1,96,1,95,0.0,0
19,6,5.0,6.590909091,3,89,1,90,0.0,0
14,7,10.0,14.66666667,3,95,1,95,0.0,0
10,2,17.0,11.53846154,2,87,1,87,0.0,0
20,10,28.0,13.75,1,91,1,91,0.0,0
17,6,7.0,4.294117647,3,86,1,92,0.0,0
17,2,18.0,18.0,1,96,1,96,0.0,0
12,4,15.0,15.0,1,95,1,95,0.0,0
13,6,16.0,18.25925926,3,90,1,95,0.0,0
18,3,15.0,15.55555556,2,88,1,94,15.0,1
22,2,15.0,10.5,2,91,1,91,0.0,0
16,5,10.0,6.1,4,94,1,94,0.0,0
15,1,25.0,28.0,1,90,1,95,0.0,0
15,4,5.0,6.0,3,95,1,95,0.0,0
21,6,21.0,14.28571429,2,94,1,93,0.0,0
18,12,15.0,15.0,1,96,1,96,0.0,0
17,7,24.0,14.88888889,2,91,1,91,38.0,1
17,3,10.0,5.3,3,90,1,94,0.0,0
14,5,15.0,15.0,1,96,1,96,0.0,0
18,1,0.0,6.95,2,87,1,96,0.0,0
16,4,10.0,7.368421053,4,87,1,87,0.0,0
18,12,27.0,14.04,2,87,1,88,0.0,0
20,2,15.0,11.36363636,2,89,1,88,0.0,0
19,6,15.0,12.5,1,95,1,95,0.0,0
17,5,5.0,3.956521739,4,89,1,93,0.0,0
0,0,30.0,27.5,1,94,1,94,0.0,0
15,12,19.0,10.33333333,2,95,1,94,0.0,0
16,8,25.0,14.5,1,86,1,88,0.0,0
18,4,9.0,6.75,3,95,1,94,0.0,0
0,0,10.0,5.441176471,3,86,1,92,0.0,0
14,2,25.0,22.5,1,93,1,93,0.0,0
14,7,15.0,15.0,3,95,1,94,0.0,0
22,12,20.0,11.25,1,93,1,93,0.0,0
19,13,15.0,13.33333333,1,94,1,94,0.0,0
18,17,5.0,5.047619048,4,86,1,95,0.0,0
13,3,14.0,11.90909091,2,92,1,92,0.0,0
15,6,30.0,23.75,3,91,1,91,0.0,0
17,6,30.0,29.5,3,88,1,95,0.0,0
17,4,8.0,7.428571429,4,89,1,90,0.0,0
20,0,5.0,4.8,4,94,1,93,0.0,0
19,7,8.0,7.454545455,2,88,1,91,9.0,1
19,9,40.0,27.5,2,96,1,95,0.0,0
16,4,15.0,13.66666667,1,94,1,94,0.0,0
15,5,8.0,5.071428571,3,86,1,89,0.0,0
17,6,20.0,13.5,1,88,1,89,0.0,0
17,9,15.0,15.0,1,96,1,96,0.0,0
17,10,13.0,10.4516129,1,86,1,91,0.0,0
19,4,31.0,24.125,1,88,1,88,0.0,0
18,5,12.0,8.833333333,3,94,1,94,0.0,0
18,6,25.0,11.09090909,3,88,1,88,0.0,0
13,9,10.0,13.1875,2,86,1,89,0.0,0
20,18,20.0,12.5,1,95,1,94,0.0,0
20,6,20.0,20.0,1,96,1,95,0.0,0
17,12,7.0,5.947368421,3,86,1,89,0.0,0
14,5,12.0,8.625,4,94,1,95,0.0,0
16,3,15.0,9.111111111,1,90,1,90,10.0,1
15,2,16.0,13.0,1,95,1,94,0.0,0
17,3,11.0,7.0,2,91,1,91,0.0,0
13,7,6.0,5.208955224,4,89,1,95,0.0,0
18,2,25.0,20.36363636,1,88,1,92,0.0,0
15,4,12.0,12.25,2,95,1,94,0.0,0
18,16,20.0,9.75,1,91,1,91,0.0,0
18,5,15.0,8.375,1,90,1,91,0.0,0
18,5,10.0,8.074074074,1,86,1,86,0.0,0
17,4,50.0,40.0,2,96,1,95,0.0,0
16,3,15.0,9.833333333,1,90,1,91,0.0,0
20,8,5.0,5.75,3,95,1,94,0.0,0
13,6,25.0,25.0,1,96,1,96,25.0,1
16,2,17.0,10.33333333,1,90,1,90,0.0,0
21,14,6.0,5.375,4,93,1,93,0.0,0
10,0,20.0,11.5,1,94,1,94,0.0,0
16,7,20.0,12.5,2,94,1,93,0.0,0
0,0,20.0,11.66666667,1,94,1,94,0.0,0
20,7,4.0,4.642857143,4,94,1,94,0.0,0
14,5,7.0,4.322580645,3,86,1,94,0.0,0
15,4,10.0,10.69274194,1,86,1,87,0.0,0
20,12,10.0,10.65,1,86,1,92,0.0,0
15,14,11.0,9.222222222,1,86,1,93,0.0,0
16,3,25.0,25.0,1,91,1,95,0.0,0
13,7,10.0,7.47368421,2,90,1,95,0.0,0
16,8,22.0,11.0,2,92,1,92,0.0,0
20,8,20.0,14.23076923,4,89,1,91,0.0,0
16,5,20.0,17.0,4,87,1,87,0.0,0
22,8,16.0,16.57142857,3,95,1,95,0.0,0
20,4,50.0,50.0,1,96,1,96,0.0,0
19,2,15.0,12.71428571,1,94,1,96,0.0,0
13,4,15.0,15.0,1,96,1,95,0.0,0
16,7,15.0,11.66666667,1,94,1,93,0.0,0
20,7,10.0,9.342857143,4,88,1,95,0.0,0
16,3,11.0,10.07142857,3,86,1,94,0.0,0
16,3,16.0,10.42857143,1,91,1,91,0.0,0
16,4,15.0,8.0,1,87,1,90,0.0,0
17,2,20.0,13.0,3,95,1,95,0.0,0
15,3,14.0,11.0,1,89,1,94,0.0,0
14,3,25.0,25.0,1,96,1,96,0.0,0
19,3,25.0,25.0,1,96,1,96,0.0,0
12,1,10.0,26.66666667,2,92,1,96,0.0,0
15,2,12.0,10.48148148,1,86,1,87,0.0,0
20,1,35.0,22.5,2,94,1,93,0.0,0
21,8,15.0,10.0,1,95,1,94,0.0,0
25,21,20.0,20.0,1,96,1,95,0.0,0
17,4,15.0,11.0,1,91,1,91,0.0,0
15,21,8.0,6.5,4,93,1,93,0.0,0
12,3,15.0,9.227272727,1,86,1,92,0.0,0
18,11,40.0,24.28571429,1,88,1,89,0.0,0
15,5,25.0,23.75,1,92,1,92,0.0,0
17,7,36.0,18.83333333,1,89,1,89,0.0,0
18,9,25.0,25.0,1,96,1,96,0.0,0
15,14,5.0,3.444444444,4,94,1,95,0.0,0
17,3,12.0,7.4,2,91,1,92,0.0,0
17,5,10.0,7.380952381,1,87,1,87,0.0,0
16,4,5.0,4.1,4,88,1,93,0.0,0
18,7,10.0,6.0,3,88,1,89,0.0,0
17,5,10.0,12.5,2,96,1,95,0.0,0
19,7,15.0,15.0,1,96,1,96,0.0,0
20,6,6.0,5.888888889,4,93,1,94,0.0,0
16,9,15.0,15.0,1,95,1,95,0.0,0
22,3,20.0,16.25,1,90,1,90,0.0,0
15,6,25.0,10.5,1,92,1,92,0.0,0
15,9,30.0,17.6,1,91,1,92,0.0,0
16,6,11.0,8.461538462,2,86,1,88,0.0,0
17,6,25.0,17.5,2,90,1,90,0.0,0
17,5,15.0,10.0,1,94,1,94,0.0,0
16,9,10.0,6.166666667,2,86,1,87,0.0,0
14,9,5.0,4.433333333,4,90,1,95,0.0,0
18,9,16.0,9.222222222,1,90,1,91,0.0,0
15,6,7.0,4.6,4,93,1,93,0.0,0
16,4,10.0,9.75,2,91,1,92,0.0,0
14,6,20.0,11.25,3,95,1,95,0.0,0
16,5,25.0,25.0,1,95,1,95,0.0,0
11,1,25.0,25.0,1,93,1,95,0.0,0
15,8,20.0,16.0,1,92,1,91,0.0,0
10,4,30.0,22.5,1,91,1,91,25.0,1
12,4,5.0,8.714285714,3,90,1,96,0.0,0
20,3,5.0,1.884615385,4,86,1,94,0.0,0
18,1,15.0,8.857142857,1,91,1,93,0.0,0
16,7,16.0,10.25,2,94,1,94,20.0,1
15,9,25.0,25.0,1,96,1,95,0.0,0
23,13,5.0,7.0,4,95,1,95,0.0,0
23,4,10.0,7.857142857,4,95,1,95,0.0,0
15,9,20.0,10.8,1,91,1,92,0.0,0
17,2,15.0,8.2,1,86,1,90,0.0,0
15,7,200.0,105.5,2,94,1,94,0.0,0
18,8,20.0,9.666666667,2,91,1,91,10.0,1
18,5,20.0,20.0,1,95,1,95,0.0,0
19,8,14.0,7.92,1,87,1,91,0.0,0
18,3,5.0,4.0,2,86,1,90,0.0,0
13,7,5.0,5.0,4,89,1,89,0.0,0
16,8,25.0,7.428571429,1,90,1,93,0.0,0
22,4,16.0,13.25,2,88,1,88,0.0,0
18,7,21.0,15.57142857,1,88,1,89,0.0,0
19,2,15.0,12.42857143,3,90,1,90,0.0,0
18,6,8.0,6.45,2,92,1,93,0.0,0
17,5,20.0,13.64285714,2,86,1,90,0.0,0
19,4,15.0,8.6,2,92,1,92,0.0,0
14,3,10.0,8.153846154,1,86,1,89,0.0,0
16,5,15.0,8.142857143,1,88,1,90,0.0,0
16,5,3.0,3.1,3,86,1,87,0.0,0
9,5,16.0,13.0,1,95,1,94,0.0,0
17,4,20.0,13.38461539,1,87,1,87,10.0,1
18,4,20.0,10.7037037,4,90,1,92,0.0,0
16,5,50.0,20.0,1,92,1,92,0.0,0
17,2,6.0,10.75,2,89,1,90,0.0,0
13,5,10.0,5.9,4,88,1,91,0.0,0
21,10,14.0,10.625,2,90,1,92,0.0,0
19,5,25.0,16.5,1,94,1,94,0.0,0
10,3,15.0,10.88888889,1,89,1,89,10.0,1
13,3,25.0,25.0,1,96,1,96,0.0,0
19,11,15.0,10.36363636,3,90,1,90,0.0,0
18,2,10.0,10.125,4,90,1,96,0.0,0
17,5,16.0,14.33333333,4,86,1,87,0.0,0
15,5,17.0,12.11111111,1,91,1,91,0.0,0
17,3,45.0,18.66666667,1,90,1,90,0.0,0
15,5,14.0,9.692307692,2,91,1,91,0.0,0
19,6,16.0,9.888888889,2,90,1,90,16.0,1
14,7,22.0,18.2,1,90,1,90,0.0,0
18,14,37.0,27.0,1,90,1,90,0.0,0
17,0,15.0,14.0,2,86,1,88,0.0,0
19,2,20.0,20.0,1,96,1,96,0.0,0
19,4,15.0,7.333333333,1,88,1,88,0.0,0
15,6,14.0,13.6,1,91,1,91,0.0,0
16,7,10.0,7.46875,2,88,1,89,0.0,0
16,7,10.0,8.541666667,4,88,1,89,0.0,0
14,5,25.0,15.66666667,1,94,1,93,0.0,0
21,4,10.0,12.46153846,1,86,1,86,0.0,0
20,4,100.0,100.0,1,96,1,96,0.0,0
15,7,5.0,7.222222222,3,91,1,95,0.0,0
16,3,10.0,10.13333333,1,92,1,92,0.0,0
15,3,10.0,7.333333333,3,95,1,95,0.0,0
13,4,20.0,10.4,1,93,1,93,0.0,0
16,4,25.0,25.0,1,96,1,96,0.0,0
20,10,7.0,6.0,3,89,1,92,0.0,0
22,8,6.0,4.621212121,2,86,1,87,0.0,0
12,3,15.0,12.0,1,92,1,94,25.0,1
17,5,5.0,4.733333333,3,88,1,93,0.0,0
15,5,25.0,21.66666667,2,95,1,95,0.0,0
15,14,20.0,20.0,1,96,1,96,0.0,0
17,5,25.0,12.14285714,2,86,1,92,0.0,0
18,4,15.0,6.272727273,1,89,1,92,20.0,1
20,7,9.0,8.5,3,95,1,95,0.0,0
13,2,15.0,15.0,1,96,1,96,0.0,0
20,9,12.0,19.22222222,1,91,1,93,0.0,0
15,3,20.0,10.8,1,91,1,91,0.0,0
15,3,10.0,8.981818182,3,87,1,95,0.0,0
14,15,15.0,10.0,2,95,1,95,0.0,0
21,7,25.0,16.90909091,2,90,1,94,0.0,0
15,1,10.0,6.75,3,91,1,91,0.0,0
17,5,15.0,10.8,1,91,1,92,0.0,0
23,3,15.0,10.0,1,94,1,94,0.0,0
16,5,10.0,9.6,4,91,1,92,0.0,0
19,3,8.0,5.3125,2,87,1,87,0.0,0
17,1,8.0,5.066666667,4,86,1,92,0.0,0
9,2,15.0,15.0,1,96,1,96,0.0,0
23,6,29.0,26.5,1,90,1,90,0.0,0
16,1,10.0,5.863636364,2,90,1,91,0.0,0
15,3,13.0,9.090909091,4,91,1,91,11.0,1
15,5,25.0,11.5,1,86,1,88,0.0,0
15,4,16.0,12.0,2,95,1,95,0.0,0
14,4,5.0,3.888888889,4,94,1,95,0.0,0
19,2,16.0,11.25,1,94,1,93,0.0,0
22,20,15.0,12.0,2,95,1,95,0.0,0
